name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"cx3000tc","CX 3000 Tele Computer","1979",Palson,"vc4000","vc4000",-,YES,NO,NO,NO,NO,"vc4000.cpp",INCOMPLETO,RASTER,"0",177,270,HORIZONTAL,"vc4000.cpp"
lxcyber,"Cyber Arcade 200-in-1","201?",Lexibook,"mc_tv200","mc_tv200",-,YES,NO,NO,NO,NO,"nes_vt369_vtunknown.cpp",PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,"nes_vt369_vtunknown.cpp"
dendy,"Dendy Classic 1","1992",Steepler,"iq501","iq501",-,YES,NO,NO,NO,NO,nes.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,nes.cpp
"dendy2","Dendy Classic 2","1992",Steepler,"iq502","iq502",-,YES,NO,NO,NO,NO,nes.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,nes.cpp
didj,Didj,"2008",LeapFrog,-,-,-,YES,NO,NO,NO,NO,"magiceyes_pollux_vr3520f.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"magiceyes_pollux_vr3520f.cpp"
dina,Dina,"1988",Telegames,"czz50","czz50",-,YES,NO,NO,NO,NO,coleco.cpp,BUONO,RASTER,"0",280,216,HORIZONTAL,coleco.cpp
drpcjr,"Doctor PC Jr","1996",Bung,-,-,-,YES,NO,NO,NO,NO,nes.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,nes.cpp
dombikec,"Domyos Bike Concept (Domyos Interactive System)","2008","Decathlon / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,"xavix2.cpp",PRELIMINARE,RASTER,"0",640,400,HORIZONTAL,"xavix2.cpp"
domfitad,"Domyos Fitness Adventure (Domyos Interactive System)","2008","Decathlon / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,"xavix2.cpp",PRELIMINARE,RASTER,"0",640,400,HORIZONTAL,"xavix2.cpp"
domfitch,"Domyos Fitness Challenge (Domyos Interactive System)","2008","Decathlon / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,"xavix_2002.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"xavix_2002.cpp"
domdance,"Domyos Fitness Dance (Domyos Interactive System)","2007","Decathlon / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,"xavix_2002.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"xavix_2002.cpp"
domfitex,"Domyos Fitness Exercises (Domyos Interactive System)","2008","Decathlon / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,"xavix_2002.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"xavix_2002.cpp"
domstepc,"Domyos Step Concept (Domyos Interactive System)","2007","Decathlon / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,"xavix_2002.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"xavix_2002.cpp"
dceu,"Dreamcast (Europe, PAL)","1999",Sega,dcjp,dcjp,-,YES,NO,NO,NO,NO,dccons.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,dccons.cpp
dcjp,"Dreamcast (Japan, NTSC)","1998",Sega,-,-,-,YES,NO,NO,NO,NO,dccons.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,dccons.cpp
dc,"Dreamcast (USA, NTSC)","1999",Sega,dcjp,dcjp,-,YES,NO,NO,NO,NO,dccons.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,dccons.cpp
"mc_dg101","dreamGEAR 101 in 1","200?",dreamGEAR,-,-,-,YES,NO,NO,NO,NO,"nes_vt02_vt03.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nes_vt02_vt03.cpp"
mc_dgear,"dreamGEAR 75-in-1","200?",dreamGEAR,-,-,-,YES,NO,NO,NO,NO,"nes_vt02_vt03.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nes_vt02_vt03.cpp"
"dgun2500","dreamGEAR Wireless Motion Control with 130 games (DGUN-2500)","200?",dreamGEAR,-,-,-,YES,NO,NO,NO,NO,"nes_vt02_vt03.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nes_vt02_vt03.cpp"
dynavisn,Dynavision,"1982",Yamagiwa,"intmpt03","intmpt03",-,YES,NO,NO,NO,NO,arcadia.cpp,INCOMPLETO,RASTER,"0",192,262,HORIZONTAL,arcadia.cpp
elecbowl,"Electronic Bowling (Marx)","1978",Marx,-,-,-,YES,NO,NO,YES,NO,"hh_tms1k.cpp",PRELIMINARE,-,"0",0,0,-,"hh_tms1k.cpp"
famicom,Famicom,"1983",Nintendo,-,-,-,YES,NO,NO,NO,NO,nes.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,nes.cpp
fds,"Famicom (w/ Disk System add-on)","1983",Nintendo,famicom,famicom,-,YES,NO,NO,NO,NO,nes.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,nes.cpp
famitwin,"Famicom Twin","1986",Sharp,famicom,famicom,-,YES,NO,NO,NO,NO,nes.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,nes.cpp
carmarty,"FM-Towns Car Marty","1994",Fujitsu,fmtmarty,fmtmarty,-,YES,NO,NO,NO,NO,fmtowns.cpp,PRELIMINARE,RASTER,"0",768,512,HORIZONTAL,fmtowns.cpp
fmtmarty,"FM-Towns Marty","1993",Fujitsu,-,-,-,YES,NO,NO,NO,NO,fmtowns.cpp,PRELIMINARE,RASTER,"0",768,512,HORIZONTAL,fmtowns.cpp
"fmtmarty2","FM-Towns Marty 2","1993",Fujitsu,fmtmarty,fmtmarty,-,YES,NO,NO,NO,NO,fmtowns.cpp,PRELIMINARE,RASTER,"0",768,512,HORIZONTAL,fmtowns.cpp
"f1392","Fountain 1392","1979",Fountain,"1292apvs","1292apvs",-,YES,NO,NO,NO,NO,"vc4000.cpp",INCOMPLETO,RASTER,"0",177,270,HORIZONTAL,"vc4000.cpp"
"fforce2","Fountain Force 2","1979",Fountain,"1292apvs","1292apvs",-,YES,NO,NO,NO,NO,"vc4000.cpp",INCOMPLETO,RASTER,"0",177,270,HORIZONTAL,"vc4000.cpp"
fnvision,FunVision,"1982","Video Technology",crvision,crvision,-,YES,NO,NO,NO,NO,crvision.cpp,BUONO,RASTER,"0",280,216,HORIZONTAL,crvision.cpp
gcslottv,"Gachinko Contest! Slot machine TV (Japan)","2002","Takara / Sammy / DCT / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,xavix.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
"sms1kr","Gam*Boy I (Korea)","19??",Samsung,sms,sms,-,YES,NO,NO,NO,NO,sms.cpp,BUONO,LCD,"0",268,224,HORIZONTAL,sms.cpp
"sms1krfm","Gam*Boy I (Korea) (FM)","1989",Samsung,sms,sms,-,YES,NO,NO,NO,NO,sms.cpp,BUONO,LCD,"0",268,224,HORIZONTAL,sms.cpp
smskr,"Gam*Boy II (Korea)","1991",Samsung,sms,sms,-,YES,NO,NO,NO,NO,sms.cpp,BUONO,RASTER,"0",268,224,HORIZONTAL,sms.cpp
gcbr,"GameCube (Brazil)","2002",Nintendo,gcjp,gcjp,-,YES,NO,NO,NO,NO,gamecube.cpp,PRELIMINARE,-,"0",0,0,-,gamecube.cpp
gceu,"GameCube (EUR)","2002",Nintendo,gcjp,gcjp,-,YES,NO,NO,NO,NO,gamecube.cpp,PRELIMINARE,-,"0",0,0,-,gamecube.cpp
gcjp,"GameCube (Japan)","2001",Nintendo,-,-,-,YES,NO,NO,NO,NO,gamecube.cpp,PRELIMINARE,-,"0",0,0,-,gamecube.cpp
gcus,"GameCube (USA)","2001",Nintendo,gcjp,gcjp,-,YES,NO,NO,NO,NO,gamecube.cpp,PRELIMINARE,-,"0",0,0,-,gamecube.cpp
"gtct885","Gaming Tech CT-885","201?","Gaming Tech","mc_tv200","mc_tv200",-,YES,NO,NO,NO,NO,"nes_vt369_vtunknown.cpp",PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,"nes_vt369_vtunknown.cpp"
rbitgen,"Generations (Retro-Bit)","2016",Retro-Bit,-,-,-,YES,NO,NO,NO,NO,"actions_atj2279b.cpp",PRELIMINARE,RASTER,"0",1280,720,HORIZONTAL,"actions_atj2279b.cpp"
genesis_tmss,"Genesis (USA, NTSC, with TMSS chip)","1990",Sega,genesis,genesis,-,YES,NO,NO,NO,NO,megadriv.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,megadriv.cpp
genesis,"Genesis (USA, NTSC)","1989",Sega,-,-,-,YES,NO,NO,NO,NO,megadriv.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,megadriv.cpp
gen_nomd,"Genesis Nomad (USA Genesis handheld)","1995",Sega,-,-,-,YES,NO,NO,NO,NO,megadriv.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,megadriv.cpp
"32x","Genesis with 32X (USA, NTSC)","1994",Sega,-,-,-,YES,NO,NO,NO,NO,megadriv.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megadriv.cpp
bandggcn,"Go! Go! Connie-chan! Asobou Mouse","1997",Bandai,-,-,-,YES,NO,NO,NO,NO,"nes_sh6578.cpp",PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,"nes_sh6578.cpp"
gchinatv,"Golden China TV Game","198?","Golden China",-,-,-,YES,NO,NO,NO,NO,nes.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,nes.cpp
"mc_hh210","Handheld 210 in 1","201?",-,-,-,-,YES,NO,NO,NO,NO,"nes_vt369_vtunknown.cpp",PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,"nes_vt369_vtunknown.cpp"
hanihac,"Hanimex Home Arcade Centre","1982",Hanimex,arcadia,arcadia,-,YES,NO,NO,NO,NO,arcadia.cpp,INCOMPLETO,RASTER,"0",192,262,HORIZONTAL,arcadia.cpp
hisaturn,HiSaturn,"1995",Hitachi,saturn,saturn,-,YES,NO,NO,NO,NO,saturn.cpp,PRELIMINARE,RASTER,"0",320,224,HORIZONTAL,saturn.cpp
dcdev,"HKT-0120 Sega Dreamcast Development Box","1998",Sega,-,-,-,YES,NO,NO,NO,NO,dccons.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,dccons.cpp
"hmg1292","HMG 1292","1979",Hanimex,"1292apvs","1292apvs",-,YES,NO,NO,NO,NO,"vc4000.cpp",INCOMPLETO,RASTER,"0",177,270,HORIZONTAL,"vc4000.cpp"
"hmg1392","HMG 1392","1979",Hanimex,"1292apvs","1292apvs",-,YES,NO,NO,NO,NO,"vc4000.cpp",INCOMPLETO,RASTER,"0",177,270,HORIZONTAL,"vc4000.cpp"
"hmg2650","HMG-2650","1982",Hanimex,arcadia,arcadia,-,YES,NO,NO,NO,NO,arcadia.cpp,INCOMPLETO,RASTER,"0",192,262,HORIZONTAL,arcadia.cpp
hyprscan,HyperScan,"2006",Mattel,-,-,-,YES,NO,NO,NO,NO,"spg29x.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"spg29x.cpp"
imgame,"I'm Game! GP120 (Family Sport 120-in-1)","2012","I'm Game / Senca",-,-,-,YES,NO,NO,NO,NO,"generalplus_gpl16250_rom.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"generalplus_gpl16250_rom.cpp"
icebox,ICEBOX,"19??","Nutting Associates",-,-,-,YES,NO,NO,NO,NO,icebox.cpp,PRELIMINARE,RASTER,"0",640,240,HORIZONTAL,icebox.cpp
ingtelma,"Ingelen Tele-Match Processor","1978",Ingelen,"channlf2","channlf2",-,YES,NO,NO,NO,NO,channelf.cpp,BUONO,RASTER,"0",204,290,HORIZONTAL,channelf.cpp
innotv,InnoTV,"2015",VTech,-,-,-,YES,NO,NO,NO,YES,innotv_innotabmax.cpp,PRELIMINARE,RASTER,"0",1280,720,HORIZONTAL,innotv_innotabmax.cpp
"intmpt03","Intelligent Game MPT-03","198?","Intelligent Game",-,-,-,YES,NO,NO,NO,NO,arcadia.cpp,INCOMPLETO,RASTER,"0",192,262,HORIZONTAL,arcadia.cpp
intv,Intellivision,"1979",Mattel,-,-,-,YES,NO,NO,NO,NO,intv.cpp,BUONO,RASTER,"0",189,240,HORIZONTAL,intv.cpp
