name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
mf_bdash,"Boulder Dash (Max-A-Flex)","1984","Exidy / First Star Software",maxaflex,-,-,YES,NO,NO,NO,NO,maxaflex.cpp,BUONO,RASTER,"0",336,225,HORIZONTAL,maxaflex.cpp
bouldashj,"Boulder Dash / Boulder Dash Part 2 (Japan)","1990","Data East Corporation (licensed from First Star)",bouldash,bouldash,-,YES,NO,NO,NO,NO,"dec0.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"dec0.cpp"
bouldash,"Boulder Dash / Boulder Dash Part 2 (World)","1990","Data East Corporation (licensed from First Star)",-,-,-,YES,NO,NO,NO,NO,"dec0.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"dec0.cpp"
boxyboya,"Boxy Boy (SB?)","1990",Namco,boxyboy,boxyboy,-,YES,NO,NO,NO,NO,"namcos1.cpp",BUONO,RASTER,"0",288,224,HORIZONTAL,"namcos1.cpp"
boxyboy,"Boxy Boy (World, SB2)","1990",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos1.cpp",BUONO,RASTER,"0",288,224,HORIZONTAL,"namcos1.cpp"
breywood,"Breywood (Japan revision 2)","1986","Data East Corporation",shackled,shackled,-,YES,NO,NO,NO,NO,"dec8.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"dec8.cpp"
brickyrd,Brickyard,"1976",Ramtek,barricad,barricad,-,YES,NO,NO,NO,NO,hitme.cpp,INCOMPLETO,RASTER,"0",256,192,HORIZONTAL,hitme.cpp
brix,Brix,"1982","Cinematronics / Advanced Microcomputer Systems",zzyzzyxx,zzyzzyxx,-,YES,NO,NO,NO,NO,jack.cpp,BUONO,RASTER,"90",256,224,VERTICAL,jack.cpp
brixian,Brixian,"1993","Cheil Computer System",-,-,-,YES,NO,NO,NO,NO,arkanoid.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,arkanoid.cpp
bubbles,Bubbles,"1982",Williams,-,-,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"0",292,240,HORIZONTAL,williams.cpp
bubblesp,"Bubbles (prototype version)","1982",Williams,bubbles,bubbles,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"0",292,240,HORIZONTAL,williams.cpp
bubblesr,"Bubbles (Solid Red label)","1982",Williams,bubbles,bubbles,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"0",292,240,HORIZONTAL,williams.cpp
bucaner,Buccaneer,"198?",hack,puckman,puckman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
burglarx,"Burglar X","1997",Unico,-,-,-,YES,NO,NO,NO,NO,unico.cpp,BUONO,RASTER,"0",384,224,HORIZONTAL,unico.cpp
calipso,Calipso,"1982","Tago Electronics",-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"90",768,224,VERTICAL,galaxian.cpp
calorie,"Calorie Kun vs Moguranian","1986",Sega,-,-,-,YES,NO,NO,NO,NO,calorie.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,calorie.cpp
calorieb,"Calorie Kun vs Moguranian (bootleg)","1986",bootleg,calorie,calorie,-,YES,NO,NO,NO,NO,calorie.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,calorie.cpp
"car2","Car 2 (bootleg of Head On 2)","1979","bootleg (RZ Bologna)","headon2","headon2",-,YES,NO,NO,NO,NO,vicdual.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,vicdual.cpp
catapult,Catapult,"1982","Epos Corporation",-,-,-,YES,NO,NO,NO,NO,epos.cpp,PRELIMINARE,RASTER,"270",272,236,VERTICAL,epos.cpp
ctrpllrp,"Caterpillar Pacman Hack","1982",hack,puckman,puckman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
cavelon,Cavelon,"1983",Jetsoft,-,-,-,YES,NO,NO,NO,NO,scramble.cpp,BUONO,RASTER,"90",256,224,VERTICAL,scramble.cpp
changes,Changes,"1982",Orca,-,-,-,YES,NO,NO,NO,NO,marineb.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,marineb.cpp
changesa,"Changes (EME license)","1982","Orca (Eastern Micro Electronics, Inc. license)",changes,changes,-,YES,NO,NO,NO,NO,marineb.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,marineb.cpp
checkmat,Checkmate,"1977","Dave Nutting Associates / Midway",-,-,-,YES,NO,NO,NO,NO,"mw8080bw.cpp",INCOMPLETO,RASTER,"0",260,224,HORIZONTAL,"mw8080bw.cpp"
cheesech,"Cheese Chase","1994","Art & Magic",-,-,-,YES,NO,NO,NO,NO,artmagic.cpp,BUONO,RASTER,"0",320,256,HORIZONTAL,artmagic.cpp
"ladybugb2","Coccinelle (bootleg of Lady Bug, set 2)","1981","bootleg (Model Racing)",ladybug,ladybug,-,YES,NO,NO,NO,NO,ladybug.cpp,BUONO,RASTER,"270",240,192,VERTICAL,ladybug.cpp
cocoloco,"Coco Loco (set 1)","1981","Petaco S.A.",-,-,-,YES,NO,NO,NO,NO,cocoloco.cpp,BUONO,RASTER,"90",256,256,VERTICAL,cocoloco.cpp
cocolocoa,"Coco Loco (set 2)","1981","Recel S.A.",cocoloco,cocoloco,-,YES,NO,NO,NO,NO,cocoloco.cpp,BUONO,RASTER,"90",256,256,VERTICAL,cocoloco.cpp
cocolocob,"Coco Loco (set 3)","1981","Petaco S.A.",cocoloco,cocoloco,-,YES,NO,NO,NO,NO,cocoloco.cpp,BUONO,RASTER,"90",256,256,VERTICAL,cocoloco.cpp
pacmanpe,"Come Come (Petaco SA bootleg of Puck Man)","1980","bootleg (Petaco SA)",puckman,puckman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
mspacmanbhe,"Come-Cocos (Ms. Pac-Man) ('Made in Greece' Herle SA bootleg)","1991","bootleg (Herle SA)",mspacman,mspacman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
mspacmanbcc,"Come-Cocos (Ms. Pac-Man) ('Made in Greece' Tecnausa bootleg)","1991","bootleg (Tecnausa)",mspacman,mspacman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
mspacmanblt,"Come-Cocos (Ms. Pac-Man) ('Made in Greece' Triunvi bootleg, set 1)","1992","bootleg (Triunvi)",mspacman,mspacman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
"mspacmanblt2","Come-Cocos (Ms. Pac-Man) ('Made in Greece' Triunvi bootleg, set 2)","1992","bootleg (Triunvi)",mspacman,mspacman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
mspacmanbco,"Come-Cocos (Ms. Pac-Man) (Cocamatic bootleg)","1992","bootleg (Cocamatic)",mspacman,mspacman,-,YES,NO,NO,NO,NO,pacman.cpp,INCOMPLETO,RASTER,"90",288,224,VERTICAL,pacman.cpp
comotion,CoMOTION,"1976",Gremlin,-,-,blockade,YES,NO,NO,NO,NO,blockade.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,blockade.cpp
countrunb,"Counter Run (bootleg set 1)","1988",bootleg,countrun,countrun,-,YES,NO,NO,NO,NO,freekick.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,freekick.cpp
"countrunb2","Counter Run (bootleg set 2)","1988",bootleg,countrun,countrun,-,YES,NO,NO,NO,NO,freekick.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,freekick.cpp
countrun,"Counter Run (NS6201-A 1988.3)","1988","Nihon System (Sega license)",-,-,-,YES,NO,NO,NO,NO,freekick.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,freekick.cpp
crkdownj,"Crack Down (Japan, Floppy Based, FD1094 317-0058-04b Rev A)","1989",Sega,crkdown,crkdown,-,YES,NO,NO,NO,NO,"segas24.cpp",INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,"segas24.cpp"
mt_crack,"Crack Down (Mega-Tech)","1990",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
crkdownu,"Crack Down (US, Floppy Based, FD1094 317-0058-04d)","1989",Sega,crkdown,crkdown,-,YES,NO,NO,NO,NO,"segas24.cpp",INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,"segas24.cpp"
crkdown,"Crack Down (World, Floppy Based, FD1094 317-0058-04c)","1989",Sega,-,-,-,YES,NO,NO,NO,NO,"segas24.cpp",INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,"segas24.cpp"
crash,Crash,"1979",Exidy,-,-,crash,YES,NO,NO,NO,NO,circus.cpp,INCOMPLETO,RASTER,"0",248,256,HORIZONTAL,circus.cpp
crasha,"Crash (alt)","1979",Exidy,crash,crash,crash,YES,NO,NO,NO,NO,circus.cpp,INCOMPLETO,RASTER,"0",248,256,HORIZONTAL,circus.cpp
hocrash,"Crash (bootleg of Head On)","1979","bootleg (Fraber)",headon,headon,-,YES,NO,NO,NO,NO,vicdual.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,vicdual.cpp
crashrd,"Crash Road (bootleg of Space Chaser)","1979","bootleg (Centromatic)",schaser,schaser,-,YES,NO,NO,NO,NO,"8080bw.cpp",INCOMPLETO,RASTER,"270",260,224,VERTICAL,"8080bw.cpp"
crbaloon,"Crazy Balloon (set 1)","1980","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,crbaloon.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,crbaloon.cpp
"crbaloon2","Crazy Balloon (set 2)","1980","Taito Corporation",crbaloon,crbaloon,-,YES,NO,NO,NO,NO,crbaloon.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,crbaloon.cpp
crazywar,"Crazy War","2002",Eolith,-,-,-,YES,NO,NO,NO,NO,vegaeo.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,vegaeo.cpp
crockman,Crock-Man,"1980","bootleg (Rene Pierre)",puckman,puckman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
crockmnf,"Crock-Man (Marti Colls bootleg of Rene Pierre Crock-Man)","1980","bootleg (Marti Colls)",puckman,puckman,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
crushbl,"Crush Roller (bootleg set 1)","1981",bootleg,crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
"crushbl2","Crush Roller (bootleg set 2)","1981",bootleg,crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
"crushbl3","Crush Roller (bootleg set 3)","1981",bootleg,crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
crushs,"Crush Roller (bootleg set 4)","1981","bootleg (Sidam)",crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
crushrlf,"Crush Roller (Famare SA PCB)","1981",bootleg,crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
crush,"Crush Roller (set 1)","1981","Alpha Denshi Co. / Kural Samno Electric, Ltd.",-,-,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
"crush2","Crush Roller (set 2)","1981","Alpha Denshi Co. / Kural Esco Electric, Ltd.",crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
"crush3","Crush Roller (set 3)","1981","Alpha Denshi Co. / Kural Electric, Ltd.",crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
"crush4","Crush Roller (set 4)","1981","Alpha Denshi Co. / Kural Electric, Ltd.",crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
"crush5","Crush Roller (set 5)","1981","Alpha Denshi Co. / Kural TWT",crush,crush,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
ccastlesj,"Crystal Castles (joystick version)","1983",Atari,ccastles,ccastles,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
"ccastles1","Crystal Castles (version 1)","1983",Atari,ccastles,ccastles,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
"ccastles2","Crystal Castles (version 2)","1983",Atari,ccastles,ccastles,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
ccastlesf,"Crystal Castles (version 3, French)","1983",Atari,ccastles,ccastles,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
ccastlesg,"Crystal Castles (version 3, German)","1983",Atari,ccastles,ccastles,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
ccastlesp,"Crystal Castles (version 3, Spanish)","1983",Atari,ccastles,ccastles,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
"ccastles3","Crystal Castles (version 3)","1983",Atari,ccastles,ccastles,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
ccastles,"Crystal Castles (version 4)","1983",Atari,-,-,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
dacholer,Dacholer,"1983",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,dacholer.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,dacholer.cpp
dngrtrck,"Danger Track (Rally X bootleg)","1980","bootleg (Petaco)",rallyx,rallyx,rallyx,YES,NO,NO,NO,NO,rallyx.cpp,INCOMPLETO,RASTER,"0",288,224,HORIZONTAL,rallyx.cpp
