name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"badlandsb2","Bad Lands (bootleg, alternate)","1989","bootleg (Playmark)",badlands,badlands,-,YES,NO,NO,NO,NO,badlandsbl.cpp,PRELIMINARE,RASTER,"0",336,240,HORIZONTAL,badlandsbl.cpp
badlandsb,"Bad Lands (bootleg)","1989","bootleg (Playmark)",badlands,badlands,-,YES,NO,NO,NO,NO,badlandsbl.cpp,PRELIMINARE,RASTER,"0",336,240,HORIZONTAL,badlandsbl.cpp
bandit,"Bandit (US)","1989","Data East USA",-,-,-,YES,NO,NO,NO,NO,"dec0.cpp",PRELIMINARE,RASTER,"90",256,240,VERTICAL,"dec0.cpp"
batlgear,"Battle Gear (Ver 2.40 A)","1998",Taito,taitotz,-,-,YES,NO,NO,NO,YES,taitotz.cpp,PRELIMINARE,RASTER,"0",512,384,HORIZONTAL,taitotz.cpp
"batlgr2a","Battle Gear 2 (v2.01J)","2000",Taito,"batlgr2","batlgr2",-,YES,NO,NO,NO,YES,taitotz.cpp,PRELIMINARE,RASTER,"0",512,384,HORIZONTAL,taitotz.cpp
"batlgr2","Battle Gear 2 (v2.04J)","2000",Taito,taitotz,-,-,YES,NO,NO,NO,YES,taitotz.cpp,PRELIMINARE,RASTER,"0",512,384,HORIZONTAL,taitotz.cpp
bigrun,"Big Run (11th Rallye version, Europe?)","1989",Jaleco,-,-,-,YES,NO,NO,NO,NO,cischeat.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,cischeat.cpp
bigrunu,"Big Run (11th Rallye version, US?)","1989",Jaleco,bigrun,bigrun,-,YES,NO,NO,NO,NO,cischeat.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,cischeat.cpp
blmbycaru,"Blomby Car (Version 1P0, not encrypted)","1994","ABM & Gecas",blmbycar,blmbycar,-,YES,NO,NO,NO,NO,blmbycar.cpp,BUONO,RASTER,"0",384,256,HORIZONTAL,blmbycar.cpp
blmbycar,"Blomby Car (Version 1P0)","1994","ABM & Gecas",-,-,-,YES,NO,NO,NO,NO,blmbycar.cpp,BUONO,RASTER,"0",384,256,HORIZONTAL,blmbycar.cpp
buggyboyjr,"Buggy Boy Junior/Speed Buggy (upright)","1986",Tatsumi,buggyboy,buggyboy,-,YES,NO,NO,NO,NO,"tx1.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"tx1.cpp"
buggyboyb,"Buggy Boy/Speed Buggy (cockpit, rev. B)","1986",Tatsumi,buggyboy,buggyboy,-,YES,NO,NO,NO,NO,"tx1.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"tx1.cpp"
buggyboy,"Buggy Boy/Speed Buggy (cockpit, rev. D)","1985",Tatsumi,-,-,-,YES,NO,NO,NO,NO,"tx1.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"tx1.cpp"
buggychl,"Buggy Challenge","1984","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,buggychl.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,buggychl.cpp
buggychlt,"Buggy Challenge (Tecfri)","1984","Taito Corporation (Tecfri license)",buggychl,buggychl,-,YES,NO,NO,NO,NO,buggychl.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,buggychl.cpp
bnj,"Bump 'n' Jump","1982","Data East USA",brubber,brubber,-,YES,NO,NO,NO,NO,btime.cpp,BUONO,RASTER,"270",256,240,VERTICAL,btime.cpp
cbnj,"Bump 'n' Jump (DECO Cassette) (US)","1982","Data East Corporation",cburnrub,cburnrub,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
bnjm,"Bump 'n' Jump (Midway)","1982","Data East USA (Bally Midway license)",brubber,brubber,-,YES,NO,NO,NO,NO,btime.cpp,BUONO,RASTER,"270",256,240,VERTICAL,btime.cpp
brubber,"Burnin' Rubber","1982","Data East",-,-,-,YES,NO,NO,NO,NO,btime.cpp,BUONO,RASTER,"270",256,240,VERTICAL,btime.cpp
cburnrubj,"Burnin' Rubber (DECO Cassette) (Japan)","1982","Data East Corporation",cburnrub,cburnrub,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
cburnrub,"Burnin' Rubber (DECO Cassette) (US) (set 1)","1982","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
"cburnrub2","Burnin' Rubber (DECO Cassette) (US) (set 2)","1982","Data East Corporation",cburnrub,cburnrub,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
calchase,"California Chase","1999","The Game Room",-,-,-,YES,NO,NO,NO,YES,calchase.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,calchase.cpp
calspeedb,"California Speed (Version 1.0r7a Mar 4 1998, GUTS Mar 3 1998 / MAIN Jan 19 1998)","1998","Atari Games",calspeed,calspeed,-,YES,NO,NO,NO,YES,seattle.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,seattle.cpp
calspeeda,"California Speed (Version 1.0r8 Mar 10 1998, GUTS Mar 10 1998 / MAIN Mar 10 1998)","1998","Atari Games",calspeed,calspeed,-,YES,NO,NO,NO,YES,seattle.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,seattle.cpp
calspeed,"California Speed (Version 2.1a Apr 17 1998, GUTS 1.25 Apr 17 1998 / MAIN Apr 17 1998)","1998","Atari Games",-,-,-,YES,NO,NO,NO,YES,seattle.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,seattle.cpp
caractn,"Car Action (set 1)","1982",bootleg,brubber,brubber,-,YES,NO,NO,NO,NO,btime.cpp,BUONO,RASTER,"270",256,240,VERTICAL,btime.cpp
"caractn2","Car Action (set 2)","1982",bootleg,brubber,brubber,-,YES,NO,NO,NO,NO,btime.cpp,BUONO,RASTER,"270",256,240,VERTICAL,btime.cpp
carjmbre,"Car Jamboree","1983","Omori Electric Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,carjmbre.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,carjmbre.cpp
cartfury,"CART Fury Championship Racing (ver 1.00)","2000","Midway Games",-,-,-,YES,NO,NO,NO,YES,vegas.cpp,BUONO,RASTER,"0",640,480,HORIZONTAL,vegas.cpp
csprintf,"Championship Sprint (French)","1986","Atari Games",csprint,csprint,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
"csprintg1","Championship Sprint (German, rev 1)","1986","Atari Games",csprint,csprint,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
csprintg,"Championship Sprint (German, rev 2)","1986","Atari Games",csprint,csprint,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
"csprint1","Championship Sprint (rev 1)","1986","Atari Games",csprint,csprint,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
"csprint2","Championship Sprint (rev 2)","1986","Atari Games",csprint,csprint,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
csprint,"Championship Sprint (rev 3)","1986","Atari Games",-,-,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
"csprints1","Championship Sprint (Spanish, rev 1)","1986","Atari Games",csprint,csprint,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
csprints,"Championship Sprint (Spanish, rev 2)","1986","Atari Games",csprint,csprint,-,YES,NO,NO,NO,NO,"atarisy2.cpp",BUONO,RASTER,"0",512,384,HORIZONTAL,"atarisy2.cpp"
changela,"Change Lanes","1983","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,changela.cpp,BUONO,RASTER,"180",256,224,HORIZONTAL,changela.cpp
cbombersp,"Chase Bombers (Japan Prototype)","1994","Taito Corporation",cbombers,cbombers,-,YES,NO,NO,NO,NO,undrfire.cpp,INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,undrfire.cpp
cbombersj,"Chase Bombers (Japan)","1994","Taito Corporation",cbombers,cbombers,-,YES,NO,NO,NO,NO,undrfire.cpp,INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,undrfire.cpp
cbombers,"Chase Bombers (World)","1994","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,undrfire.cpp,INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,undrfire.cpp
chasehqju,"Chase H.Q. (Japan, upright?)","1988","Taito Corporation",chasehq,chasehq,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,taito_z.cpp
chasehqj,"Chase H.Q. (Japan)","1988","Taito Corporation",chasehq,chasehq,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,taito_z.cpp
chasehqu,"Chase H.Q. (US)","1988","Taito America Corporation",chasehq,chasehq,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,taito_z.cpp
chasehq,"Chase H.Q. (World)","1988","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,taito_z.cpp
"chasehq2","Chase H.Q. 2 (v2.0.6.JP)","2006","Taito Corporation",-,-,-,YES,NO,NO,NO,YES,taitotx.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,taitotx.cpp
chqflag,"Chequered Flag","1988",Konami,-,-,-,YES,NO,NO,NO,NO,chqflag.cpp,PRELIMINARE,RASTER,"90",304,224,VERTICAL,chqflag.cpp
chqflagj,"Chequered Flag (Japan)","1988",Konami,chqflag,chqflag,-,YES,NO,NO,NO,NO,chqflag.cpp,PRELIMINARE,RASTER,"90",304,224,VERTICAL,chqflag.cpp
choroqhr,"Choro Q Hyper Racing 5 (J 981230 V1.000)","1998","Sega / Takara",stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,PRELIMINARE,RASTER,"0",352,224,HORIZONTAL,stv.cpp
cischeat,"Cisco Heat","1990",Jaleco,-,-,-,YES,NO,NO,NO,NO,cischeat.cpp,INCOMPLETO,RASTER,"0",256,216,HORIZONTAL,cischeat.cpp
clshroad,Clash-Road,"1986","Woodplace Inc.",-,-,-,YES,NO,NO,NO,NO,clshroad.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,clshroad.cpp
clshroadd,"Clash-Road (Data East license)","1986","Woodplace Inc. (Data East license)",clshroad,clshroad,-,YES,NO,NO,NO,NO,clshroad.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,clshroad.cpp
clshroads,"Clash-Road (Status license)","1986","Woodplace Inc. (Status Game Corp. license)",clshroad,clshroad,-,YES,NO,NO,NO,NO,clshroad.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,clshroad.cpp
clubkcyco,"Club Kart for Cycraft (GDS-0029)","2003",Sega,clubkcyc,clubkcyc,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkcyc,"Club Kart for Cycraft (Rev A) (GDS-0029A)","2003",Sega,"naomi2",-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkprz,"Club Kart Prize (Export, Japan, Rev A)","2003",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkpzb,"Club Kart Prize Version B (Export, Japan)","2004",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkrto,"Club Kart: European Session","2001",Sega,clubkrt,clubkrt,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"clubk2kp","Club Kart: European Session (2003, prototype, set 1)","2003",Sega,"clubk2k3","clubk2k3",-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"clubk2kpa","Club Kart: European Session (2003, prototype, set 2)","2003",Sega,"clubk2k3","clubk2k3",-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"clubk2k3","Club Kart: European Session (2003, Rev A)","2003",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkrta,"Club Kart: European Session (Rev A)","2001",Sega,clubkrt,clubkrt,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkrtc,"Club Kart: European Session (Rev C)","2001",Sega,clubkrt,clubkrt,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkrt,"Club Kart: European Session (Rev D)","2001",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"code1db","Code One Dispatch Ver 1.16 (ver UAB)","2000",Konami,"code1d","code1d",-,YES,NO,NO,NO,YES,viper.cpp,PRELIMINARE,RASTER,"0",1024,768,HORIZONTAL,viper.cpp
"code1d","Code One Dispatch Ver 1.21 (ver UAD)","2000",Konami,kviper,-,-,YES,NO,NO,NO,YES,viper.cpp,PRELIMINARE,RASTER,"0",1024,768,HORIZONTAL,viper.cpp
contcircj,"Continental Circus (Japan)","1987","Taito Corporation",contcirc,contcirc,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,taito_z.cpp
contcircu,"Continental Circus (US set 1)","1987","Taito America Corporation",contcirc,contcirc,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,taito_z.cpp
contcircua,"Continental Circus (US set 2)","1987","Taito America Corporation",contcirc,contcirc,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,taito_z.cpp
contcirc,"Continental Circus (World)","1987","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,taito_z.cpp
coolridr,"Cool Riders","1995",Sega,-,-,-,YES,NO,NO,NO,NO,coolridr.cpp,INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,coolridr.cpp
cntsteer,"Counter Steer (Japan)","1985","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,cntsteer.cpp,PRELIMINARE,RASTER,"270",256,240,VERTICAL,cntsteer.cpp
crzrallyg,"Crazy Rally (Gecas license)","1985","Tecfri (Gecas license)",crzrally,crzrally,-,YES,NO,NO,NO,NO,holeland.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,holeland.cpp
crzrallyrf,"Crazy Rally (Recreativos Franco license)","1985","Tecfri (Recreativos Franco license)",crzrally,crzrally,-,YES,NO,NO,NO,NO,holeland.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,holeland.cpp
crzrally,"Crazy Rally (set 1)","1985",Tecfri,-,-,-,YES,NO,NO,NO,NO,holeland.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,holeland.cpp
crzrallya,"Crazy Rally (set 2)","1985",Tecfri,crzrally,crzrally,-,YES,NO,NO,NO,NO,holeland.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,holeland.cpp
crzytaxi,"Crazy Taxi","1999",Sega,naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
crtaxihr,"Crazy Taxi High Roller (Rev B) (GDX-0002B)","2003","Sega / Hitmaker",chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,chihiro.cpp
crusnexod,"Cruis'n Exotica (version 1.0)","1999",Midway,crusnexo,crusnexo,-,YES,NO,NO,NO,NO,midzeus.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,midzeus.cpp
crusnexoc,"Cruis'n Exotica (version 1.3)","1999",Midway,crusnexo,crusnexo,-,YES,NO,NO,NO,NO,midzeus.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,midzeus.cpp
crusnexob,"Cruis'n Exotica (version 1.6)","1999",Midway,crusnexo,crusnexo,-,YES,NO,NO,NO,NO,midzeus.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,midzeus.cpp
crusnexoa,"Cruis'n Exotica (version 2.0)","1999",Midway,crusnexo,crusnexo,-,YES,NO,NO,NO,NO,midzeus.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,midzeus.cpp
crusnexo,"Cruis'n Exotica (version 2.4)","1999",Midway,-,-,-,YES,NO,NO,NO,NO,midzeus.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,midzeus.cpp
"crusnusa21","Cruis'n USA (v2.1)","1994",Midway,crusnusa,crusnusa,-,YES,NO,NO,NO,NO,midvunit.cpp,BUONO,RASTER,"0",512,400,HORIZONTAL,midvunit.cpp
"crusnusa40","Cruis'n USA (v4.0)","1994",Midway,crusnusa,crusnusa,-,YES,NO,NO,NO,NO,midvunit.cpp,BUONO,RASTER,"0",512,400,HORIZONTAL,midvunit.cpp
"crusnusa41","Cruis'n USA (v4.1)","1994",Midway,crusnusa,crusnusa,-,YES,NO,NO,NO,NO,midvunit.cpp,BUONO,RASTER,"0",512,400,HORIZONTAL,midvunit.cpp
"crusnusa44","Cruis'n USA (v4.4)","1994",Midway,crusnusa,crusnusa,-,YES,NO,NO,NO,NO,midvunit.cpp,BUONO,RASTER,"0",512,400,HORIZONTAL,midvunit.cpp
crusnusa,"Cruis'n USA (v4.5)","1994",Midway,-,-,-,YES,NO,NO,NO,NO,midvunit.cpp,BUONO,RASTER,"0",512,400,HORIZONTAL,midvunit.cpp
