name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"pbobble2u","Bust-A-Move Again (Ver 2.3A 1995/07/31)","1995","Taito America Corporation","pbobble2","pbobble2",-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,"taito_f3.cpp"
cachat,"Cachat (Japan)","1993","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,taito_l.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito_l.cpp
calcune,"Calcune (Japan, prototype)","1996",Yuvo,-,-,-,YES,NO,NO,NO,NO,calcune.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,calcune.cpp
cameltryj,"Cameltry (Japan, YM2610)","1989","Taito Corporation",cameltry,cameltry,-,YES,NO,NO,NO,NO,"taito_f2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"taito_f2.cpp"
cameltryau,"Cameltry (US, YM2203 + M6295)","1989","Taito America Corporation",cameltry,cameltry,-,YES,NO,NO,NO,NO,"taito_f2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"taito_f2.cpp"
cameltry,"Cameltry (US, YM2610)","1989","Taito America Corporation",-,-,-,YES,NO,NO,NO,NO,"taito_f2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"taito_f2.cpp"
cameltrya,"Cameltry (World, YM2203 + M6295)","1989","Taito America Corporation",cameltry,cameltry,-,YES,NO,NO,NO,NO,"taito_f2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"taito_f2.cpp"
candy,"Candy Candy","1999",Eolith,-,-,-,YES,NO,NO,NO,NO,eolith.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,eolith.cpp
cndypuzl,"Candy Puzzle (v1.0)","1995","CD Express",cubo,-,-,YES,NO,NO,NO,YES,cubo.cpp,INCOMPLETO,RASTER,"0",724,567,HORIZONTAL,cubo.cpp
cannball,"Cannon Ball (Yun Sung, horizontal)","1995","Yun Sung / Soft Vision",-,-,-,YES,NO,NO,NO,NO,"yunsung8.cpp",BUONO,RASTER,"0",384,240,HORIZONTAL,"yunsung8.cpp"
cannballv,"Cannon Ball (Yun Sung, vertical)","1995","Yun Sung / J&K Production",cannball,cannball,-,YES,NO,NO,NO,NO,"yunsung8.cpp",BUONO,RASTER,"270",384,240,VERTICAL,"yunsung8.cpp"
canvas,"Canvas Croquis","1985",SNK,-,-,-,YES,NO,NO,NO,NO,mainsnk.cpp,BUONO,RASTER,"0",288,216,HORIZONTAL,mainsnk.cpp
carrera,"Carrera (Version 6.7)","19??","BS Electronics",-,-,-,YES,NO,NO,NO,NO,carrera.cpp,BUONO,RASTER,"0",512,256,HORIZONTAL,carrera.cpp
casanova,Casanova,"199?",Promat,-,-,-,YES,NO,NO,NO,NO,"3x3puzzl.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"3x3puzzl.cpp"
cdracula,"Castle Of Dracula","1994","Yun Sung (Escape license)",-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"0",480,240,HORIZONTAL,dynax.cpp
chainrec,"Chain Reaction (World, Version 2.2, 1995.09.25)","1995","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,"simpl156.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"simpl156.cpp"
checkman,"Check Man","1982",Zilec-Zenitone,-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"90",768,224,VERTICAL,galaxian.cpp
checkmanj,"Check Man (Japan)","1982","Zilec-Zenitone (Jaleco license)",checkman,checkman,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"90",768,224,VERTICAL,galaxian.cpp
cfarm,"Chicken Farm (Version 2.0)","1999","LAI Games",-,-,-,YES,NO,NO,NO,NO,lethalj.cpp,BUONO,RASTER,"90",512,236,VERTICAL,lethalj.cpp
cshift,"Chicken Shift","1984",Bally/Sente,-,-,-,YES,NO,NO,NO,NO,balsente.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,balsente.cpp
chinatwn,"China Town (Japan)","1991","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,supbtime.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,supbtime.cpp
cecmatch,"ChuckECheese's Match Game","1993","Coastal Amusements",-,-,-,YES,NO,NO,NO,NO,dcheese.cpp,BUONO,RASTER,"0",360,240,HORIZONTAL,dcheese.cpp
"dw2001","Chuugokuryuu 2001 [Dragon World 2001] (V100 02/21/01 16:05:16, Japan)","2001",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"drgw3100","Chuugokuryuu 3 Special (Japan, ver. 100)","1998",IGS,"drgw3","drgw3",-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"drgw3103","Chuugokuryuu 3 Special (Japan, ver. 103)","1998",IGS,"drgw3","drgw3",-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"drgw2100j","Chuugokuryuu II (ver. 100J, Japan)","1997","IGS (Alta license)","drgw2","drgw2",-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"dwpc101j","Chuugokuryuu Pretty Chance [Dragon World Pretty Chance] (V101 09/26/01 10:23:26, Japan)","2001",IGS,dwpc,dwpc,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
cleopatr,"Cleopatra Fortune (Ver 2.1J 1996/09/05)","1996","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"taito_f3.cpp"
cleopatro,"Cleopatra Fortune (Ver 2.1O 1996/09/05, bootleg)","1996",bootleg,cleopatr,cleopatr,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"taito_f3.cpp"
cleoftp,"Cleopatra Fortune Plus (GDL-0012)","2002","Altron / Taito",naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"colmns97","Columns '97 (JET 961209 V1.000)","1996",Sega,stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
columnsj,"Columns (Japan)","1990",Sega,columns,columns,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
mt_cols,"Columns (Mega-Tech)","1990",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
columnsu,"Columns (US, cocktail, Rev A)","1990",Sega,columns,columns,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
columns,"Columns (World)","1990",Sega,-,-,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
"column2j","Columns II: The Voyage Through Time (Japan)","1990",Sega,"columns2","columns2",-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
"columns2","Columns II: The Voyage Through Time (World)","1990",Sega,-,-,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
"mp_col3","Columns III (Mega Play)","1993",Sega,megaplay,-,-,YES,NO,NO,NO,NO,megaplay.cpp,INCOMPLETO,RASTER,"0",1280,224,HORIZONTAL,megaplay.cpp
cookbib,"Cookie & Bibi (set 1)","1995",SemiCom,-,-,-,YES,NO,NO,NO,NO,tumbleb.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,tumbleb.cpp
cookbiba,"Cookie & Bibi (set 2)","1995",SemiCom,cookbib,cookbib,-,YES,NO,NO,NO,NO,tumbleb.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,tumbleb.cpp
"cookbib2","Cookie & Bibi 2 (set 1)","1996",SemiCom,-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,snowbros.cpp
"cookbib2a","Cookie & Bibi 2 (set 2)","1996",SemiCom,"cookbib2","cookbib2",-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,snowbros.cpp
"cookbib2b","Cookie & Bibi 2 (set 3)","1996",SemiCom,"cookbib2","cookbib2",-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,snowbros.cpp
"cookbib3","Cookie & Bibi 3","1997",SemiCom,-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,snowbros.cpp
cgangpzlj,"Cosmo Gang the Puzzle (Japan)","1992",Namco,cgangpzl,cgangpzl,-,YES,NO,NO,NO,NO,"namcona1.cpp",BUONO,RASTER,"0",304,224,HORIZONTAL,"namcona1.cpp"
cgangpzl,"Cosmo Gang the Puzzle (US)","1992",Namco,-,-,-,YES,NO,NO,NO,NO,"namcona1.cpp",BUONO,RASTER,"0",304,224,HORIZONTAL,"namcona1.cpp"
cottong,"Cotocoto Cottong","1982",bootleg,locomotn,locomotn,-,YES,NO,NO,NO,NO,rallyx.cpp,BUONO,RASTER,"90",256,224,VERTICAL,rallyx.cpp
crazyblk,"Crazy Blocks","1983","Kiwako (ECI license)",mrjong,mrjong,-,YES,NO,NO,NO,NO,mrjong.cpp,BUONO,RASTER,"90",240,224,VERTICAL,mrjong.cpp
crzcross,"Crazy Cross (ver EAA)","1994",Konami,konamigx,-,-,YES,NO,NO,NO,NO,konamigx.cpp,INCOMPLETO,RASTER,"0",288,224,HORIZONTAL,konamigx.cpp
croquisg,"Croquis (Germany)","1996",Deniam,croquis,croquis,-,YES,NO,NO,NO,NO,deniam.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,deniam.cpp
croquis,"Croquis (Korea)","1996",Deniam,-,-,-,YES,NO,NO,NO,NO,deniam.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,deniam.cpp
crospang,"Cross Pang","1998","F2 System",-,-,-,YES,NO,NO,NO,NO,crospang.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,crospang.cpp
crospuzl,"Cross Puzzle","200?",-,-,-,-,YES,NO,NO,NO,NO,crospuzl.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,crospuzl.cpp
"4enlineb","Cuatro en Linea (rev. A-06)","1991","Compumatic / CIC Play","4enlinea","4enlinea",-,YES,NO,NO,NO,NO,"4enlinea.cpp",PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,"4enlinea.cpp"
"4enlinea","Cuatro en Linea (rev. A-07)","1991","Compumatic / CIC Play",-,-,-,YES,NO,NO,NO,NO,"4enlinea.cpp",PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,"4enlinea.cpp"
cuebrickj,"Cue Brick (Japan)","1989",Konami,cuebrick,cuebrick,-,YES,NO,NO,NO,NO,"twin16.cpp",BUONO,RASTER,"0",304,224,HORIZONTAL,"twin16.cpp"
cuebrick,"Cue Brick (World, version D)","1989",Konami,-,-,-,YES,NO,NO,NO,NO,tmnt.cpp,BUONO,RASTER,"0",304,224,HORIZONTAL,tmnt.cpp
daitorid,Daitoride,"1995",Metro,-,-,-,YES,NO,NO,NO,NO,metro.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,metro.cpp
daitorida,"Daitoride (YMF278B version)","1996",Metro,daitorid,daitorid,-,YES,NO,NO,NO,NO,metro.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,metro.cpp
danceyesj,"Dancing Eyes (Japan, DC1/VER.A)","1996",Namco,danceyes,danceyes,-,YES,NO,NO,NO,NO,"namcos11.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos11.cpp"
danceyes,"Dancing Eyes (US, DC3/VER.C)","1996",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos11.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos11.cpp"
deroon,"Deroon DeroDero (earlier)","1995",Tecmo,-,-,-,YES,NO,NO,NO,NO,tecmosys.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,tecmosys.cpp
"deroon2","Deroon DeroDero / Tecmo Stackers","1996",Tecmo,deroon,deroon,-,YES,NO,NO,NO,NO,tecmosys.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,tecmosys.cpp
"cdiscon1","Disco No.1 (DECO Cassette) (US)","1982","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
starseek,"Doki Doki Idol Star Seeker (GDL-0005)","2001",G.Rev,naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
dolmen,Dolmen,"1995",Afega,-,-,-,YES,NO,NO,NO,NO,"nmk16.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"nmk16.cpp"
"drgnwrldv11h","Dongfang Zhi Zhu (Hong Kong, V011H)","1995",IGS,drgnwrld,drgnwrld,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
ddealer,"Double Dealer","1991",NMK,-,-,-,YES,NO,NO,NO,NO,ddealer.cpp,PRELIMINARE,RASTER,"0",384,224,HORIZONTAL,ddealer.cpp
dblpoint,"Double Point","1995","Min Corp.",-,-,-,YES,NO,NO,NO,NO,gumbo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,gumbo.cpp
dblpointd,"Double Point (Dong Bang Electron, bootleg?)","1995","bootleg? (Dong Bang Electron)",dblpoint,dblpoint,-,YES,NO,NO,NO,NO,gumbo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,gumbo.cpp
pc_drmro,"Dr. Mario (PlayChoice-10)","1990",Nintendo,"playch10",-,-,YES,NO,NO,NO,NO,"playch10.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"playch10.cpp"
drtomy,"Dr. Tomy","1993",Playmark,-,-,-,YES,NO,NO,NO,NO,drtomy.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,drtomy.cpp
drgpunch,"Dragon Punch (Japan)","1989",Dynax,-,-,-,YES,NO,NO,NO,NO,dynax.cpp,BUONO,RASTER,"0",512,240,HORIZONTAL,dynax.cpp
"drgnwrldv40k","Dragon World (Korea, V040K)","1995",IGS,drgnwrld,drgnwrld,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
"drgnwrldv21","Dragon World (World, V021O)","1995",IGS,drgnwrld,drgnwrld,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
"drgnwrldv30","Dragon World (World, V030O)","1995",IGS,drgnwrld,drgnwrld,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
drgnwrld,"Dragon World (World, V040O)","1997",IGS,-,-,-,YES,NO,NO,NO,NO,"igs011.cpp",BUONO,RASTER,"0",512,240,HORIZONTAL,"igs011.cpp"
"drgw3105","Dragon World 3 / Zhongguo Long 3 / Dungfong Zi Zyu 3 / Chuugokuryuu 3 Special (ver. 105)","1998",IGS,"drgw3","drgw3",-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"drgw3","Dragon World 3 / Zhongguo Long 3 / Dungfong Zi Zyu 3 / Chuugokuryuu 3 Special (ver. 106)","1998",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
dwex,"Dragon World 3 EX / Zhongguo Long 3 EX / Dungfong Zi Zyu 3 EX / Chuugokuryuu 3 EX (ver. 100)","2000",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"dwex101cn","Dragon World 3 EX / Zhongguo Long 3 EX / Dungfong Zi Zyu 3 EX / Chuugokuryuu 3 EX (ver. 101CN)","2001",IGS,dwex,dwex,-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"drgw2100x","Dragon World II (ver. 100X, Export)","1997",IGS,"drgw2","drgw2",-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
"drgw2","Dragon World II (ver. 110X, Export)","1997",IGS,pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
dremshpr,"Dream Shopper","1982",Sanritsu,-,-,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"270",288,224,VERTICAL,pacman.cpp
"drgw2100hk","Dungfong Zi Zyu II (ver. 100H, Hong Kong)","1997",IGS,"drgw2","drgw2",-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,pgm.cpp
egghunt,"Egg Hunt","1995","Invi Image",-,-,-,YES,NO,NO,NO,NO,egghunt.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,egghunt.cpp
ejihon,"Ejihon Tantei Jimusyo (J 950613 V1.000)","1995",Sega,stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
