name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
"b2b","Bang Bang Busters (2010 NCI release)","2000",Visco,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
batman,Batman,"1991","Atari Games",-,-,-,YES,NO,NO,NO,NO,batman.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,batman.cpp
"bayrouteb2","Bay Route (Datsu bootleg)","1989","bootleg (Datsu)",bayroute,bayroute,-,YES,NO,NO,NO,NO,"system16.cpp",PRELIMINARE,RASTER,"0",320,224,HORIZONTAL,"system16.cpp"
"bayrouteb1","Bay Route (encrypted, protected bootleg)","1989","bootleg (Datsu)",bayroute,bayroute,-,YES,NO,NO,NO,NO,"system16.cpp",PRELIMINARE,RASTER,"0",320,224,HORIZONTAL,"system16.cpp"
"bayroute1","Bay Route (set 1, US) (unprotected)","1989","Sunsoft / Sega",bayroute,bayroute,-,YES,NO,NO,NO,NO,"segas16b.cpp",PRELIMINARE,RASTER,"0",320,224,HORIZONTAL,"segas16b.cpp"
bayroutejd,"Bay Route (set 2, Japan) (bootleg of FD1094 317-0115 set)","1989",bootleg,bayroute,bayroute,-,YES,NO,NO,NO,NO,"segas16b.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"segas16b.cpp"
bayroutej,"Bay Route (set 2, Japan) (FD1094 317-0115)","1989","Sunsoft / Sega",bayroute,bayroute,-,YES,NO,NO,NO,NO,"segas16b.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"segas16b.cpp"
bayrouted,"Bay Route (set 3, World) (bootleg of FD1094 317-0116 set)","1989",bootleg,bayroute,bayroute,-,YES,NO,NO,NO,NO,"segas16b.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"segas16b.cpp"
bayroute,"Bay Route (set 3, World) (FD1094 317-0116)","1989","Sunsoft / Sega",-,-,-,YES,NO,NO,NO,NO,"segas16b.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"segas16b.cpp"
beastf,"Beastie Feastie","1984","Epos Corporation",suprglob,suprglob,-,YES,NO,NO,NO,NO,epos.cpp,BUONO,RASTER,"270",272,236,VERTICAL,epos.cpp
beastfp,"Beastie Feastie (Pac-Man conversion)","1984","Epos Corporation",suprglob,suprglob,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
beathead,"BeatHead (prototype)","1993","Atari Games",-,-,-,YES,NO,NO,NO,NO,beathead.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,beathead.cpp
"begas1","Bega's Battle (Revision 1)","1983","Data East",begas,begas,-,YES,NO,NO,NO,YES,deco_ld.cpp,PRELIMINARE,RASTER,"0",704,480,HORIZONTAL,deco_ld.cpp
begas,"Bega's Battle (Revision 3)","1983","Data East",-,-,-,YES,NO,NO,NO,YES,deco_ld.cpp,PRELIMINARE,RASTER,"0",704,480,HORIZONTAL,deco_ld.cpp
benberob,"Ben Bero Beh (Japan)","1984",Taito,-,-,-,YES,NO,NO,NO,NO,halleys.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,halleys.cpp
bigkarnk,"Big Karnak","1991",Gaelco,-,-,-,YES,NO,NO,NO,NO,gaelco.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,gaelco.cpp
bigkarnkm,"Big Karnak (Modular System)","1991",Gaelco,bigkarnk,bigkarnk,-,YES,NO,NO,NO,NO,bigkarnk_ms.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,bigkarnk_ms.cpp
bigkong,"Big Kong","1981",bootleg,ckong,ckong,-,YES,NO,NO,NO,NO,cclimber.cpp,BUONO,RASTER,"270",256,224,VERTICAL,cclimber.cpp
biomtoyc,"Biomechanical Toy (Ver. 1.0.1870)","1994",Gaelco,biomtoy,biomtoy,-,YES,NO,NO,NO,NO,gaelco.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,gaelco.cpp
biomtoyb,"Biomechanical Toy (Ver. 1.0.1878)","1995",Gaelco,biomtoy,biomtoy,-,YES,NO,NO,NO,NO,gaelco.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,gaelco.cpp
biomtoya,"Biomechanical Toy (Ver. 1.0.1884)","1995",Gaelco,biomtoy,biomtoy,-,YES,NO,NO,NO,NO,gaelco.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,gaelco.cpp
biomtoy,"Biomechanical Toy (Ver. 1.0.1885)","1995",Gaelco,-,-,-,YES,NO,NO,NO,NO,gaelco.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,gaelco.cpp
bionicc,"Bionic Commando (Euro)","1987",Capcom,-,-,-,YES,NO,NO,NO,NO,bionicc.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,bionicc.cpp
"bionicc1","Bionic Commando (US set 1)","1987",Capcom,bionicc,bionicc,-,YES,NO,NO,NO,NO,bionicc.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,bionicc.cpp
"bionicc2","Bionic Commando (US set 2)","1987",Capcom,bionicc,bionicc,-,YES,NO,NO,NO,NO,bionicc.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,bionicc.cpp
bioniccbl,"Bionic Commandos (bootleg, set 1)","1987",bootleg,bionicc,bionicc,-,YES,NO,NO,NO,NO,bionicc.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,bionicc.cpp
"bioniccbl2","Bionic Commandos (bootleg, set 2)","1987",bootleg,bionicc,bionicc,-,YES,NO,NO,NO,NO,bionicc.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,bionicc.cpp
bioplayc,"Bioplaything Cop (Ver. 1.0.1823, prototype)","1994",Gaelco,biomtoy,biomtoy,-,YES,NO,NO,NO,NO,gaelco.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,gaelco.cpp
blkdrgonb,"Black Dragon (bootleg)","1987",bootleg,blktiger,blktiger,-,YES,NO,NO,NO,NO,blktiger.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,blktiger.cpp
blkdrgon,"Black Dragon (Japan)","1987",Capcom,blktiger,blktiger,-,YES,NO,NO,NO,NO,blktiger.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,blktiger.cpp
blackhol,"Black Hole (EFG Sanremo)","1981?","EFG Sanremo",-,-,-,YES,NO,NO,NO,NO,headonb.cpp,PRELIMINARE,RASTER,"270",256,224,VERTICAL,headonb.cpp
blkpnthr,"Black Panther","1987",Konami,-,-,-,YES,NO,NO,NO,NO,nemesis.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,nemesis.cpp
blktiger,"Black Tiger","1987",Capcom,-,-,-,YES,NO,NO,NO,NO,blktiger.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,blktiger.cpp
"blktigerb1","Black Tiger (bootleg set 1)","1987",bootleg,blktiger,blktiger,-,YES,NO,NO,NO,NO,blktiger.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,blktiger.cpp
"blktigerb2","Black Tiger (bootleg set 2)","1987",bootleg,blktiger,blktiger,-,YES,NO,NO,NO,NO,blktiger.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,blktiger.cpp
blktigerm,"Black Tiger (Modular System)","1991","bootleg (Gaelco / Ervisa)",blktiger,blktiger,-,YES,NO,NO,NO,NO,blktiger_ms.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,blktiger_ms.cpp
blktigera,"Black Tiger (older)","1987",Capcom,blktiger,blktiger,-,YES,NO,NO,NO,NO,blktiger.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,blktiger.cpp
"blktigerb3","Black Tiger / Black Dragon (mixed bootleg?)","1987",bootleg,blktiger,blktiger,-,YES,NO,NO,NO,NO,blktiger.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,blktiger.cpp
bjourneyh,"Blue's Journey / Raguy (ALH-001)","1990","Alpha Denshi Co.",bjourney,bjourney,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
bjourney,"Blue's Journey / Raguy (ALM-001 ~ ALH-001)","1990","Alpha Denshi Co.",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
boblbobl,"Bobble Bobble (bootleg of Bubble Bobble)","1986",bootleg,bublbobl,bublbobl,-,YES,NO,NO,NO,NO,bublbobl.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,bublbobl.cpp
bogeyman,"Bogey Manor","1985","Technos Japan",-,-,-,YES,NO,NO,NO,NO,bogeyman.cpp,INCOMPLETO,RASTER,"180",256,240,HORIZONTAL,bogeyman.cpp
"boggy84","Boggy '84","1983",Kaneko,-,-,-,YES,NO,NO,NO,NO,fastfred.cpp,BUONO,RASTER,"90",256,224,VERTICAL,fastfred.cpp
"boggy84b","Boggy '84 (bootleg, set 1)","1983","bootleg (Eddie's Games)","boggy84","boggy84",-,YES,NO,NO,NO,NO,fastfred.cpp,BUONO,RASTER,"90",256,224,VERTICAL,fastfred.cpp
"boggy84b2","Boggy '84 (bootleg, set 2)","1983",bootleg,"boggy84","boggy84",-,YES,NO,NO,NO,NO,fastfred.cpp,PRELIMINARE,RASTER,"90",256,224,VERTICAL,fastfred.cpp
bombjack,"Bomb Jack (set 1)","1984",Tehkan,-,-,-,YES,NO,NO,NO,NO,bombjack.cpp,BUONO,RASTER,"90",256,224,VERTICAL,bombjack.cpp
"bombjack2","Bomb Jack (set 2)","1984",Tehkan,bombjack,bombjack,-,YES,NO,NO,NO,NO,bombjack.cpp,BUONO,RASTER,"90",256,224,VERTICAL,bombjack.cpp
bombjackt,"Bomb Jack (Tecfri, Spain)","1984","Tehkan (Tecfri licence)",bombjack,bombjack,-,YES,NO,NO,NO,NO,bombjack.cpp,BUONO,RASTER,"90",256,224,VERTICAL,bombjack.cpp
bombkick,"Bomb Kick (set 1)","1998","Yun Sung",-,-,-,YES,NO,NO,NO,NO,"yunsun16.cpp",BUONO,RASTER,"0",380,224,HORIZONTAL,"yunsun16.cpp"
bombkicka,"Bomb Kick (set 2)","1998","Yun Sung",bombkick,bombkick,-,YES,NO,NO,NO,NO,"yunsun16.cpp",BUONO,RASTER,"0",380,224,HORIZONTAL,"yunsun16.cpp"
bjtwinp,"Bombjack Twin (prototype? with adult pictures, set 1)","1993",NMK,bjtwin,bjtwin,-,YES,NO,NO,NO,NO,"nmk16.cpp",BUONO,RASTER,"270",384,224,VERTICAL,"nmk16.cpp"
bjtwinpa,"Bombjack Twin (prototype? with adult pictures, set 2)","1993",NMK,bjtwin,bjtwin,-,YES,NO,NO,NO,NO,"nmk16.cpp",BUONO,RASTER,"270",384,224,VERTICAL,"nmk16.cpp"
bjtwin,"Bombjack Twin (set 1)","1993",NMK,-,-,-,YES,NO,NO,NO,NO,"nmk16.cpp",BUONO,RASTER,"270",384,224,VERTICAL,"nmk16.cpp"
bjtwina,"Bombjack Twin (set 2)","1993",NMK,bjtwin,bjtwin,-,YES,NO,NO,NO,NO,"nmk16.cpp",BUONO,RASTER,"270",384,224,VERTICAL,"nmk16.cpp"
bnzabrosj,"Bonanza Bros (Japan, Floppy DS3-5000-07b Based)","1990",Sega,bnzabros,bnzabros,-,YES,NO,NO,NO,NO,"segas24.cpp",BUONO,RASTER,"0",496,384,HORIZONTAL,"segas24.cpp"
bnzabros,"Bonanza Bros (US, Floppy DS3-5000-07d? Based)","1990",Sega,-,-,-,YES,NO,NO,NO,NO,"segas24.cpp",BUONO,RASTER,"0",496,384,HORIZONTAL,"segas24.cpp"
mt_bbros,"Bonanza Bros. (Mega-Tech)","1991",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
bcrusher,"Bone Crusher","1985",bootleg,kncljoe,kncljoe,-,YES,NO,NO,NO,NO,kncljoe.cpp,BUONO,RASTER,"0",240,256,HORIZONTAL,kncljoe.cpp
bongo,Bongo,"1983",Jetsoft,-,-,-,YES,NO,NO,NO,NO,galaxian.cpp,BUONO,RASTER,"90",768,224,VERTICAL,galaxian.cpp
bonzeadvu,"Bonze Adventure (US)","1988","Taito America Corporation",bonzeadv,bonzeadv,-,YES,NO,NO,NO,NO,asuka.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,asuka.cpp
bonzeadv,"Bonze Adventure (World, Newer)","1988","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,asuka.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,asuka.cpp
