name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
bassmate,"Bassmate Computer","1984","Telko / Nintendo",-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",960,636,HORIZONTAL,"hh_sm510.cpp"
tbatman,"Batman (handheld)","1989","Tiger Electronics",-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1442,1080,HORIZONTAL,"hh_sm510.cpp"
tbatfor,"Batman Forever - Double Dose of Doom (handheld)","1995","Tiger Electronics",-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1493,1080,HORIZONTAL,"hh_sm510.cpp"
tbatmana,"Batman: The Animated Series (handheld)","1992","Tiger Electronics",-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1478,1080,HORIZONTAL,"hh_sm510.cpp"
tbtoads,"Battletoads (handheld)","1991","Tiger Electronics (licensed from Rare/Tradewest)",-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1454,1080,HORIZONTAL,"hh_sm510.cpp"
"bbl380","BBL380 - 180 in 1","201?",BaoBaoLong,-,-,-,YES,NO,NO,NO,NO,"st2302u_bbl_spi.cpp",PRELIMINARE,LCD,"0",160,128,HORIZONTAL,"st2302u_bbl_spi.cpp"
beijuehh,"Beijue 16 Bit Handheld Games 220-in-1 (Game Boy style case)","201?",Beijue,-,-,-,YES,NO,NO,NO,NO,"generalplus_gpl16250_rom.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"generalplus_gpl16250_rom.cpp"
senbbs,"Big Bonus Slots (Senario, Plug and Play)","2005",Senario,-,-,-,YES,NO,NO,NO,NO,"spg2xx_senario.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_senario.cpp"
jak_bbh,"Big Buck Hunter Pro (JAKKS Pacific TV Game)","2009","JAKKS Pacific Inc",-,-,-,YES,NO,NO,NO,NO,"spg29x.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"spg29x.cpp"
jak_bbsf,"Big Buck Safari (JAKKS Pacific TV Game)","2011","JAKKS Pacific Inc",-,-,-,YES,NO,NO,NO,NO,"spg29x.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"spg29x.cpp"
bittboy,"BittBoy Mini FC 300 in 1","2017",BittBoy,-,-,-,YES,NO,NO,NO,NO,"nes_vt369_vtunknown.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nes_vt369_vtunknown.cpp"
ebknight,"Black Knight Pinball (Entex)","1982",Entex,-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
kblades,"Blades of Steel (handheld)","1989",Konami,-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1516,1080,HORIZONTAL,"hh_sm510.cpp"
brainbaf,"Brain Baffler","1979",Mattel,-,-,-,YES,NO,NO,NO,NO,"hh_pps41.cpp",BUONO,-,"0",0,0,-,"hh_pps41.cpp"
tbreakup,"Break Up (Tomy)","1979",Tomy,-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
kbucky,"Bucky O'Hare (handheld)","1991",Konami,-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1490,1080,HORIZONTAL,"hh_sm510.cpp"
bbtime,"Burger Time (Bandai)","1983",Bandai,-,-,-,YES,NO,NO,NO,NO,"hh_hmcs40.cpp",BUONO,SVG,"0",379,1080,HORIZONTAL,"hh_hmcs40.cpp"
buzztime,"Buzztime Home Trivia System","2004",Cadaco,-,-,-,YES,NO,NO,NO,NO,"elan_eu3a05.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a05.cpp"
"c2color","C2 Color (China)","201?","Baiyi Animation",-,-,-,YES,NO,NO,NO,NO,"c2color.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"c2color.cpp"
jak_camp,"Camp Rock - Guitar Video Game (JAKKS Pacific TV Game)","2008","JAKKS Pacific Inc / HotGen Ltd",-,-,-,YES,NO,NO,NO,NO,"generalplus_gpl16250_nand.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"generalplus_gpl16250_nand.cpp"
jak_capc,"Capcom 3-in-1 (1942, Commando, Ghosts'n Goblins) (JAKKS Pacific TV Game, Game-Key Ready) (29 MAR 2005 B)","2005","JAKKS Pacific Inc / Capcom / HotGen Ltd",-,-,-,YES,NO,NO,NO,NO,"spg2xx_jakks_gkr.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_jakks_gkr.cpp"
jak_care,"Care Bears TV Games (JAKKS Pacific TV Game, Game-Key Ready)","2005","JAKKS Pacific Inc / Backbone Entertainment",-,-,-,YES,NO,NO,NO,NO,"spg2xx_jakks_gkr.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_jakks_gkr.cpp"
carlecfg,"Carl Edwards' Chase For Glory","200?","Excalibur Electronics Inc",-,-,-,YES,NO,NO,NO,NO,"elan_eu3a05.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a05.cpp"
sudelan,"Carol Vorderman's Sudoku Plug & Play TV Game (All in 1 / Play Vision)","2005","All in 1 Products Ltd / Play Vision",-,-,-,YES,NO,NO,NO,NO,"elan_eu3a05.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a05.cpp"
"jak_car2","Cars 2 (JAKKS Pacific TV Game)","200?","JAKKS Pacific Inc / HotGen Ltd",-,-,-,YES,NO,NO,NO,NO,"generalplus_gpl16250_nand.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"generalplus_gpl16250_nand.cpp"
"cars2lap","CARS 2 Laptop (Germany)","2012",VTech,-,-,-,YES,NO,NO,NO,NO,inteladv.cpp,PRELIMINARE,-,"0",0,0,-,inteladv.cpp
tcaveman,"Caveman (Tomy)","1982",Tomy,-,-,-,YES,NO,NO,NO,NO,"hh_ucom4.cpp",BUONO,SVG,"0",1920,559,HORIZONTAL,"hh_ucom4.cpp"
wfcentro,"Centro TV de Diseno Artistico (Spain)","200?",WinFun,-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
"epo_epp3","Challenge Ai-chan! Excite Ping Pong (Japan)","2006","Epoch / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,xavix.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
tcfball,"Championship Football (model 60-2150)","1980","Tandy Corporation",-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
tcfballa,"Championship Football (model 60-2151)","1980","Tandy Corporation",tcfball,tcfball,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
tomcpin,"Champiyon Pinball (Japan)","2003","Tomy / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,xavix.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
jak_capb,"Classic Arcade Pinball (JAKKS Pacific TV Game)","2004","JAKKS Pacific Inc / HotGen Ltd",-,-,-,YES,NO,NO,NO,NO,"spg110.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"spg110.cpp"
bmcfball,"Classic Football (Bambino)","1982",Bambino,ssfball,ssfball,-,YES,NO,NO,NO,NO,"hh_ucom4.cpp",BUONO,SVG,"0",1920,482,HORIZONTAL,"hh_ucom4.cpp"
jjstrip,"Club Jenna Presents: Jenna Jameson's Strip Poker","200?","Shiggles Inc.",-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
cdlyoko,"Code Lyoko (25-in-1 handheld)","2011","Ingo Devices SL / Senca",-,-,-,YES,NO,NO,NO,NO,"spg2xx_senca.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_senca.cpp"
cnsector,"Code Name: Sector","1977","Parker Brothers",-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
knd,"Codename: Kids Next Door - Operation: P.L.U.G.G.U.H.S.","2005","Tech2Go / One Man Band",-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
"efootb4","Color Football 4 (Entex)","1980",Entex,-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,SVG,"0",1920,904,HORIZONTAL,"hh_tms1k.cpp"
"comp4","Comp IV","1977","Milton Bradley",-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
mcompgin,"Computer Gin","1979",Mattel,-,-,-,YES,NO,NO,NO,NO,"hh_ucom4.cpp",BUONO,-,"0",0,0,-,"hh_ucom4.cpp"
compmahj,"Computer Mah-jong Yakuman","1983",Nintendo,-,-,-,YES,NO,NO,NO,NO,compmahj.cpp,PRELIMINARE,-,"0",0,0,-,compmahj.cpp
"rad_bb3p","Connectv Baseball 3","2005","Radica / FarSight Studios","rad_bb3","rad_bb3",-,YES,NO,NO,NO,NO,"elan_eu3a14.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a14.cpp"
rad_baskp,"Connectv Basketball","2005","Radica / FarSight Studios",rad_bask,rad_bask,-,YES,NO,NO,NO,NO,"elan_eu3a14.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a14.cpp"
rad_bassp,"ConnecTV Bass Fishin' (PAL)","2001","Radica / SSD Company LTD",rad_bass,rad_bass,-,YES,NO,NO,NO,NO,xavix.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
rad_boxp,"ConnecTV Boxin' (PAL)","200?","Radica / SSD Company LTD",rad_box,rad_box,-,YES,NO,NO,NO,NO,xavix.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
rad_crdnp,"ConnecTV Card Night (PAL)","200?","Radica / SSD Company LTD",rad_crdn,rad_crdn,-,YES,NO,NO,NO,NO,xavix.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
rad_crik,"Connectv Cricket (PAL)","2006",Radica,-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
rad_foot,"Connectv Football","2006","Radica / Medialink",-,-,-,YES,NO,NO,NO,NO,"elan_eu3a14.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a14.cpp"
"rad_hnt3p","Connectv Huntin' 3","2005","Radica / V-Tac Technology Co Ltd.","rad_hnt3","rad_hnt3",-,YES,NO,NO,NO,NO,"elan_eu3a14.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a14.cpp"
rad_mtrkp,"ConnecTV Monster Truck (PAL)","2003","Radica / SSD Company LTD",rad_mtrk,rad_mtrk,-,YES,NO,NO,NO,NO,xavix.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
rad_rsgp,"Connectv Real Swing Golf","2005","Radica / FarSight Studios",rad_rsg,rad_rsg,-,YES,NO,NO,NO,NO,"elan_eu3a14.cpp",PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,"elan_eu3a14.cpp"
rad_skatp,"Connectv Skateboarder (PAL)","2006",Radica,rad_skat,rad_skat,-,YES,NO,NO,NO,NO,"spg2xx.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
rad_snowp,"ConnecTV Snowboarder (Blue) (PAL)","2001","Radica / SSD Company LTD",rad_snow,rad_snow,-,YES,NO,NO,NO,NO,xavix.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
rad_ssxp,"ConnecTV SSX Snowboarder (PAL)","2004","Radica / Electronics Arts / SSD Company LTD",rad_ssx,rad_ssx,-,YES,NO,NO,NO,NO,xavix.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
rad_pingp,"ConnecTV Table Tennis (PAL)","2000","Radica / SSD Company LTD / Simmer Technology",rad_ping,rad_ping,-,YES,NO,NO,NO,NO,xavix.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
kcontra,"Contra (handheld)","1989",Konami,-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1505,1080,HORIZONTAL,"hh_sm510.cpp"
copycat,"Copy Cat (model 7-520)","1979","Tiger Electronics",-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
"copycatm2","Copy Cat (model 7-522)","1989","Tiger Electronics",copycat,copycat,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
tccombat,"Cosmic Combat","1980",Tomy,-,-,-,YES,NO,NO,NO,NO,"hh_ucom4.cpp",BUONO,SVG,"0",300,1080,HORIZONTAL,"hh_ucom4.cpp"
sencosmo,"Cosmo Girl (Senario, Plug and Play)","2005",Senario,-,-,-,YES,NO,NO,NO,NO,"spg2xx_senario.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_senario.cpp"
bcclimbr,"Crazy Climber (Bandai)","1982",Bandai,-,-,-,YES,NO,NO,NO,NO,"hh_ucom4.cpp",BUONO,SVG,"0",310,1080,HORIZONTAL,"hh_ucom4.cpp"
gckong,"Crazy Kong (Gakken)","1982",Gakken,-,-,-,YES,NO,NO,NO,NO,"hh_hmcs40.cpp",BUONO,SVG,"0",479,1080,HORIZONTAL,"hh_hmcs40.cpp"
lxcap,"Cyber Arcade Pocket (JL1895)","201?",Lexibook,-,-,-,YES,NO,NO,NO,NO,"nes_vt369_vtunknown.cpp",PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,"nes_vt369_vtunknown.cpp"
"jl2050","Cyber Console Center 200-in-1 (JL2050)","200?","LexiBook / JungleTac / NiceCode",-,-,-,YES,NO,NO,NO,NO,"nes_vt09.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nes_vt09.cpp"
"cybikov1","Cybiko Classic (V1)","2000","Cybiko Inc",-,-,-,YES,NO,NO,NO,NO,cybiko.cpp,INCOMPLETO,LCD,"0",160,100,HORIZONTAL,cybiko.cpp
"cybikov2","Cybiko Classic (V2)","2000","Cybiko Inc","cybikov1","cybikov1",-,YES,NO,NO,NO,NO,cybiko.cpp,INCOMPLETO,LCD,"0",160,100,HORIZONTAL,cybiko.cpp
cybikoxt,"Cybiko Xtreme","2001","Cybiko Inc","cybikov1","cybikov1",-,YES,NO,NO,NO,NO,cybiko.cpp,INCOMPLETO,LCD,"0",160,100,HORIZONTAL,cybiko.cpp
"dcat16","D-CAT16 (Mega Drive handheld)","200?",Firecore,-,-,-,YES,NO,NO,NO,NO,megadriv.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megadriv.cpp
mdallas,"Dalla$ (J.R. handheld)","1981",Mattel,-,-,-,YES,NO,NO,NO,NO,"hh_cop400.cpp",BUONO,-,"0",0,0,-,"hh_cop400.cpp"
"dnce2000","Dance 2000 / Hot 2000 (Jin Bao TV Dancing Carpet, SY-2000-04)","200?","Shenzhen Soyin Electric Appliance Ind. Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,nes_clone.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,nes_clone.cpp
ddrdismx,"Dance Dance Revolution Disney Mix","2006","Majesco (licensed from Konami, Disney)",-,-,-,YES,NO,NO,NO,NO,"nes_vt02_vt03.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nes_vt02_vt03.cpp"
ddrfammt,"Dance Dance Revolution Family Mat (Japan)","2001","Takara / Konami / SSD Company LTD",-,-,-,YES,NO,NO,NO,NO,xavix.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,xavix.cpp
dancexpt,"Dancing Expert","200?",Daidaixing,-,-,-,YES,NO,NO,NO,NO,nes_clone.cpp,PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,nes_clone.cpp
mbdtower,"Dark Tower (Milton Bradley)","1981","Milton Bradley",-,-,-,YES,NO,NO,YES,NO,"hh_tms1k.cpp",PRELIMINARE,-,"0",0,0,-,"hh_tms1k.cpp"
dataman,DataMan,"1977","Texas Instruments",-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
"ds2","DataSlim 2","2000",Citizen,"rex6000","rex6000",-,YES,NO,NO,NO,NO,"rex6000.cpp",PRELIMINARE,LCD,"0",240,120,HORIZONTAL,"rex6000.cpp"
jak_dchp,"DC Super Heroes The Watchtower Hero Portal","200?","JAKKS Pacific Inc",-,-,-,YES,NO,NO,NO,NO,"generalplus_gpl32612.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"generalplus_gpl32612.cpp"
decathln,"Decathlon (set 1)","200?","Advance Bright Ltd / V-Tac Technology Co Ltd.",-,-,-,YES,NO,NO,NO,NO,"spg2xx.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
decathlna,"Decathlon (set 2, SM570, ABL TV Game)","200?","Advance Bright Ltd / V-Tac Technology Co Ltd.",decathln,decathln,-,YES,NO,NO,NO,NO,"spg2xx.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx.cpp"
"sentx6pd","Deluxe TV Poker - Texas Hold'em, Blackjack & Video Poker (US)","2004",Senario,-,-,-,YES,NO,NO,NO,NO,"spg2xx_senario_poker.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_senario_poker.cpp"
tdennis,"Dennis the Menace (handheld)","1993","Tiger Electronics",-,-,-,YES,NO,NO,NO,NO,"hh_sm510.cpp",BUONO,SVG,"0",1467,1080,HORIZONTAL,"hh_sm510.cpp"
"dnv200fs","Denver (GMP-270CMK2) (Family Sport 200-in-1)","200?","Denver / Senca",-,-,-,YES,NO,NO,NO,NO,"spg2xx_senca.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_senca.cpp"
"denv150","Denver Game Console GMP-240C 150-in-1","201?",Denver,-,-,-,YES,NO,NO,NO,NO,"nes_vt369_vtunknown.cpp",PRELIMINARE,RASTER,"0",256,240,HORIZONTAL,"nes_vt369_vtunknown.cpp"
bdesignm,"Design Master Denshi Mangajuku","1995",Bandai,-,-,-,YES,NO,NO,NO,NO,bandai_design_master.cpp,PRELIMINARE,LCD,"0",160,150,HORIZONTAL,bandai_design_master.cpp
dsgnwrld,"Designer's World (Version 1.0, Dec 20 2005)","2005",Hasbro,-,-,-,YES,NO,NO,NO,NO,"spg2xx_dreamlife.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_dreamlife.cpp"
gdigdug,"Dig Dug (Gakken)","1983",Gakken,-,-,-,YES,NO,NO,NO,NO,"hh_hmcs40.cpp",BUONO,SVG,"0",476,1080,HORIZONTAL,"hh_hmcs40.cpp"
rad_digi,"Digi Makeover (Girl Tech)","2005",Radica,-,-,-,YES,NO,NO,NO,NO,"spg2xx_digimake.cpp",PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,"spg2xx_digimake.cpp"
"dphh8213","Digital Pocket Hand Held System 20-in-1 - Model 8213","201?",-,-,-,-,YES,NO,NO,NO,NO,"st2302u_bbl_rom.cpp",PRELIMINARE,LCD,"0",160,128,HORIZONTAL,"st2302u_bbl_rom.cpp"
"dphh8630","Digital Pocket Hand Held System 230-in-1 - Model 8630 / Model 8633","201?",-,-,-,-,YES,NO,NO,NO,NO,"st2302u_bbl_spi.cpp",PRELIMINARE,LCD,"0",160,128,HORIZONTAL,"st2302u_bbl_spi.cpp"
jak_disn,"Disney (JAKKS Pacific TV Game, Game-Key Ready) (08 FEB 2005 A)","2005","JAKKS Pacific Inc / HotGen Ltd",-,-,-,YES,NO,NO,NO,NO,"spg2xx_jakks_gkr.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_jakks_gkr.cpp"
jak_disf,"Disney Friends (JAKKS Pacific TV Game, Game-Key Ready) (17 MAY 2005 A)","2005","JAKKS Pacific Inc / HotGen Ltd",-,-,-,YES,NO,NO,NO,NO,"spg2xx_jakks_gkr.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_jakks_gkr.cpp"
discpal,"Disney Game It! Classic Pals","200?","Performance Designed Products / Disney / Jungle Soft",-,-,-,YES,NO,NO,NO,NO,"spg2xx_lexibook.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_lexibook.cpp"
jak_dpr,"Disney Princess (JAKKS Pacific TV Game, Game-Key Ready)","2005","JAKKS Pacific Inc / 5000ft, Inc",-,-,-,YES,NO,NO,NO,NO,"spg2xx_jakks_gkr.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_jakks_gkr.cpp"
jak_dprs,"Disney Princesses (JAKKS Pacific TV Game, Game-Key Ready)","2005","JAKKS Pacific Inc / 5000ft, Inc",-,-,-,YES,NO,NO,NO,NO,"spg2xx_jakks_gkr.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_jakks_gkr.cpp"
ditto,Ditto,"1981","Tiger Electronics",-,-,-,YES,NO,NO,NO,NO,"hh_tms1k.cpp",BUONO,-,"0",0,0,-,"hh_tms1k.cpp"
bdoramon,"Dokodemo Dorayaki Doraemon","1983",Bandai,-,-,-,YES,NO,NO,NO,NO,"hh_hmcs40.cpp",BUONO,SVG,"0",1920,668,HORIZONTAL,"hh_hmcs40.cpp"
cdkong,"Donkey Kong (Coleco)","1982",Coleco,-,-,-,YES,NO,NO,NO,NO,"hh_hmcs40.cpp",BUONO,SVG,"0",605,1080,HORIZONTAL,"hh_hmcs40.cpp"
dorapdc,"Dora l'exploratrice - Pocket Dream Console (VideoJet, France)","2013","Conny / VideoJet",-,-,-,YES,NO,NO,NO,NO,"spg2xx_pdc.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"spg2xx_pdc.cpp"
